651 626 930 471 379 496 640 794 944 513 338 502 
627 629 883 452 331 518 618 803 893 502 294 535 
607 643 841 456 287 543 603 820 848 502 264 578 
590 677 812 473 254 576 589 841 812 520 242 619 
571 726 793 497 229 618 577 862 789 557 233 652 
563 786 788 529 214 664 573 886 776 598 236 685 
567 854 793 569 210 700 579 904 781 636 245 717 
583 923 816 621 217 727 593 914 796 666 265 754 
612 988 851 672 243 748 615 916 823 683 295 779 
652 1038 892 716 280 759 643 910 856 689 335 801 
695 1062 934 751 332 751 673 900 892 679 380 822 
738 1057 972 771 396 716 703 889 927 653 431 829 
778 1026 1006 772 460 668 734 875 962 626 477 813 
811 973 1037 752 510 613 761 858 995 597 515 777 
833 906 1056 719 544 555 781 840 1023 567 539 727 
840 831 1061 678 556 502 793 820 1041 535 545 673 
828 755 1053 636 551 448 788 800 1043 505 533 618 
794 688 1031 593 529 409 765 777 1037 480 502 555 
757 641 1007 545 489 398 735 761 1024 465 452 512 
735 616 978 493 443 422 716 758 1001 450 401 505 
713 609 933 464 396 452 695 763 961 441 355 524 
687 616 888 457 348 482 673 773 909 433 313 558 
657 638 840 465 299 506 645 787 853 435 273 599 
624 669 797 477 251 543 618 807 800 455 238 643 
594 705 759 484 209 588 594 834 757 490 215 683 
561 747 732 502 170 632 569 864 724 536 196 717 
538 794 717 525 145 678 555 897 706 585 191 751 
523 851 716 554 128 713 548 924 705 637 191 779 
517 917 733 594 126 738 547 943 716 685 203 804 
525 984 766 637 142 759 556 955 744 732 224 825 
541 1044 814 693 170 765 569 960 780 765 253 842 
564 1091 866 754 214 756 586 962 819 783 293 862 
595 1121 916 812 273 739 606 961 859 786 342 883 
630 1131 966 858 348 709 630 957 895 774 401 894 
671 1115 1010 883 428 672 657 950 927 748 459 888 
711 1071 1042 892 507 620 683 939 959 728 518 851 
745 1005 1067 882 569 569 710 922 986 698 566 789 
763 927 1092 831 593 521 725 892 1020 678 586 719 
777 850 1097 774 594 484 740 867 1039 643 581 654 
775 773 1077 710 575 451 742 842 1040 599 559 596 
760 709 1047 645 531 434 733 821 1029 559 505 553 
745 660 1011 573 473 448 723 808 1011 519 442 539 
727 631 960 515 415 468 707 799 973 479 382 550 
705 613 903 482 360 482 688 797 921 448 329 580 
679 601 847 469 307 498 666 804 857 430 285 617 
647 603 794 468 259 512 636 817 799 430 241 655 
613 611 752 466 212 540 608 838 751 448 210 689 
579 625 718 463 173 580 580 867 712 480 187 721 
550 648 691 457 140 616 558 895 680 518 174 750 
535 676 673 455 119 646 549 923 660 558 167 782 
531 712 667 463 103 665 549 945 652 598 168 816 
533 755 674 469 93 677 555 962 661 640 171 846 
546 802 690 473 99 684 566 973 677 681 186 871 
561 847 719 488 110 688 579 978 705 720 201 893 
578 885 754 508 127 685 593 980 740 751 221 916 
594 917 790 534 147 673 604 979 771 766 244 932 
606 941 827 566 177 653 613 977 802 772 266 944 
616 958 865 599 213 631 620 973 833 776 290 946 
625 965 903 627 251 606 626 967 861 773 317 940 
630 964 930 654 292 578 629 960 885 759 343 926 
635 956 954 679 329 551 633 956 905 757 367 907 
637 943 970 702 364 526 633 951 917 745 389 885 
635 921 979 719 395 495 632 947 925 734 408 856 
629 888 984 728 419 468 627 943 931 727 424 818 
616 845 981 729 434 440 618 939 929 722 426 771 
602 797 972 716 437 421 606 930 926 711 422 722 
591 752 959 695 427 411 597 919 919 692 404 673 
587 712 943 659 405 410 592 906 912 668 376 640 
581 675 921 621 379 406 586 892 903 633 342 615 
570 644 895 585 350 398 575 876 884 603 307 596 
556 617 871 557 323 390 562 862 864 573 274 584 
536 594 841 530 293 386 542 852 838 549 236 576 
514 578 812 507 259 379 521 847 810 532 198 577 
489 565 777 482 221 374 498 845 778 520 156 586 
461 554 740 463 179 368 473 847 736 505 111 605 
424 547 701 447 137 361 440 851 694 504 69 623 
385 546 662 426 93 358 405 858 651 509 21 641 
346 548 623 413 45 352 374 867 606 520 nan nan 
306 553 579 403 nan nan 342 882 557 529 nan nan 
267 562 528 391 nan nan 313 897 498 539 nan nan 
230 572 469 376 nan nan 287 913 430 549 nan nan 
194 582 402 361 nan nan 261 929 355 561 nan nan 
161 591 337 349 nan nan 239 942 277 576 nan nan 
132 598 275 336 nan nan 221 955 212 595 nan nan 
106 614 236 328 nan nan 206 964 170 621 nan nan 
78 630 211 321 nan nan 189 975 147 654 nan nan 
56 640 190 304 nan nan 176 980 128 681 nan nan 
